one,two,three,four,key
-0.855294,1.582115,-0.317639,-0.009259,T
-1.396582,-0.712769,-1.365944,-0.008997,R
0.065699,-0.645586,1.165120,1.110299,Q
-0.148716,0.924119,0.468869,0.091649,H
0.216360,1.602841,-0.688380,-1.855297,U
0.726801,0.539949,-0.190570,-0.363839,Z
1.613845,1.223310,-1.149165,0.942721,E
-0.306397,0.596411,0.486278,0.172756,M
0.582338,-1.462611,0.325982,0.111640,K
-0.847358,-1.837375,-1.169954,-1.096517,G
0.881585,-0.803475,-0.238689,-0.176287,R
0.157821,-0.153258,-0.265506,0.525658,D
-0.509234,0.000067,0.549054,-0.706141,F
0.625555,-0.480948,0.364399,-0.368360,H
-1.161914,-2.206443,1.632150,0.071365,M
1.020790,0.326181,1.258815,-0.131043,Q
1.242487,0.044629,-1.498667,-0.847177,H
-0.128599,-0.674937,0.267633,-0.157227,D
-0.599371,1.799874,0.093776,-0.459503,D
0.585455,-0.988879,-0.881553,-0.609602,E
0.275971,1.504207,0.932170,1.303541,I
-0.947546,-0.243551,-1.146348,0.197014,Q
0.373831,1.198382,0.076338,-1.517555,F
-0.530734,0.002437,-0.907401,-0.496788,U
0.433368,0.161529,1.511170,-0.282324,W
-0.924073,0.515832,-0.510476,0.012108,S
-2.372904,1.681735,0.735947,-0.491534,A
-0.004442,1.059130,-0.753197,-0.493963,S
0.460024,-0.574422,1.062176,-1.012836,M
-1.659064,-0.747971,-0.060446,-0.096547,L
2.191056,1.300801,-1.658891,-0.379197,P
1.430662,2.480374,-1.444291,0.787127,K
-0.111726,0.923362,-1.094014,1.203109,M
1.425378,0.614116,-0.308009,0.405932,F
0.462619,-1.236836,0.560043,-0.748132,S
0.179556,0.616549,1.325203,-0.514520,T
-0.011588,-0.218974,0.605473,0.230244,F
0.901982,-0.363885,1.038065,0.258642,I
-1.574041,0.675720,-0.758680,-0.855243,M
-1.041358,0.711256,1.052317,0.506626,J
0.741548,0.858579,-0.153836,-1.274263,A
0.276324,0.953918,1.784307,1.267933,W
-0.283752,1.977606,-0.920574,-0.504238,P
1.683042,2.583775,-0.954920,1.101859,K
-0.779742,1.035891,0.608054,-0.785573,P
-0.558889,-1.314017,-0.863685,-1.023576,K
0.262722,-0.303160,-1.655647,1.339981,M
0.196934,0.678114,0.884127,0.491533,K
0.884178,1.142060,0.471121,1.218732,P
-1.339364,-1.067599,-0.220023,1.537873,R
-1.050665,-1.980020,-1.585006,1.290138,K
-2.210529,0.335648,-0.129766,0.168657,O
0.793157,1.149654,1.111755,0.814065,Q
-0.533946,-0.279145,-0.009464,0.136810,Z
-1.031374,0.324050,0.932766,-1.204704,M
-0.190315,-0.298862,1.373934,-0.416776,N
0.430435,-0.378455,0.417636,-0.014941,L
-2.702018,-0.769321,-1.136304,-0.483541,K
-1.136335,0.168966,-0.036219,0.970518,W
-0.457877,0.157251,-0.226183,-1.294663,E
1.969857,-0.116627,1.169749,1.398971,J
-0.039877,1.347101,0.446934,-0.604882,H
-0.192196,-0.368542,-0.144252,1.015303,L
-0.862155,-0.216091,0.099747,-1.232640,M
0.566191,0.162548,-0.612297,-0.266219,I
0.610801,-0.537126,-0.129248,-0.082560,J
1.336125,2.469791,-1.411231,0.131909,A
-0.915139,0.052368,0.536061,2.192985,U
-1.414656,1.101444,0.628427,-0.399894,M
-1.193657,0.837040,-0.659261,-0.517604,M
0.025671,1.407713,-0.065633,0.052463,C
-0.944092,-0.787176,0.131858,-0.240743,T
-0.081329,0.396206,-0.464445,0.125798,V
0.615279,-1.585248,0.234718,-0.083620,T
0.353575,-0.754486,-1.316051,0.402330,Y
-0.010364,0.973344,0.673397,-0.372175,O
-0.009170,1.184662,-0.372687,-0.953787,Z
-0.363977,1.435265,-0.219025,-0.798991,F
-0.719234,-2.177767,0.206742,0.327330,Q
-0.104853,-1.016082,-0.208399,-1.542142,I
2.759183,-1.083428,0.211741,0.185492,P
1.787603,0.700125,0.607993,-0.824524,L
0.759507,-1.852873,-1.072983,0.496687,Y
-0.322498,-0.286454,0.120401,0.542648,U
0.081413,1.344673,-0.207037,0.396737,S
-0.381746,2.565469,0.877658,-0.127288,A
0.505714,0.176941,-0.641306,0.224613,Y
0.869499,-0.761429,-0.916922,-0.538027,F
0.838724,-0.876817,1.948055,1.019599,K
-1.348737,-0.303862,-0.467746,-2.388884,F
-1.181744,0.726594,-0.430446,0.795563,Y
0.503139,-0.261874,-0.958861,-1.080220,V
-1.065352,0.795313,-0.794851,1.455748,Q
1.356868,-1.486749,-0.184480,1.397089,I
1.116984,0.500762,-0.427945,-0.223124,M
1.152540,-0.807096,0.137017,-1.301417,J
-2.230250,-0.028803,1.994176,0.221473,F
1.458711,1.001983,0.459382,-1.132969,U
0.543426,-0.101801,-1.179172,-0.571780,L
1.960725,0.791424,0.105283,-0.289631,B
0.062033,0.440053,-2.765099,-0.967687,L
-1.192983,0.473787,1.147843,0.532168,H
0.433025,-1.522671,0.203301,-0.270054,M
0.205624,0.419911,1.192775,0.113661,T
2.165595,0.037451,-0.449499,-0.062392,L
-1.500813,0.619737,-0.412736,0.537734,Q
-0.370672,-2.669047,-0.885143,-1.273431,I
-2.032291,-1.029420,1.089357,-0.503629,I
0.294816,0.154136,-0.989555,-2.890017,L
-0.082955,-1.690745,0.778694,0.088162,K
-1.856833,-2.332962,0.399944,0.261766,W
0.548746,-1.637623,-0.334375,0.240210,M
-0.825954,0.290133,1.883781,1.430020,E
1.038144,0.836083,-1.637980,0.600473,O
-1.228587,1.874910,1.346872,-1.291593,R
-0.036219,-0.148926,-1.110303,-1.366822,R
0.141166,-2.756687,-0.782224,0.118466,Y
0.967710,-0.549073,0.590612,-1.085552,S
-0.852309,-1.241938,0.273436,-0.380160,K
-0.932462,0.973974,0.992957,1.848953,R
-0.423972,0.453219,0.876127,-0.564946,X
0.456206,-0.507459,-0.692720,0.083615,S
0.008951,-1.489847,-1.027070,-0.152329,G
-0.519025,0.762924,-0.086430,-0.535231,N
1.076688,0.468279,-0.269427,0.594884,B
-0.936877,2.022485,1.068031,0.529132,L
1.193021,-0.674444,-0.775381,0.894851,C
0.376856,0.286804,-0.627910,-0.388094,B
-0.705394,1.443792,1.429628,0.202342,L
2.708057,2.206292,-0.512197,0.219482,R
-0.456977,-1.151355,0.633884,-1.377817,A
0.132798,-0.267161,0.349371,-0.829384,W
-1.537907,0.686745,-1.454631,0.644078,D
1.097973,0.281794,0.391945,-0.180078,C
-0.164447,-0.031967,1.390702,-3.956789,P
1.932653,2.181786,-0.892259,-0.997866,S
-0.117528,-0.774117,1.031836,0.209999,Q
-0.317590,0.093649,-0.141337,0.876111,X
0.686648,-2.338354,-0.036784,0.517912,N
1.261904,1.722396,0.602803,0.154921,J
0.348442,0.425878,0.774753,2.278841,Y
0.586061,-0.632490,-0.214400,-0.973887,C
0.472956,-0.382210,1.297930,0.366917,Z
1.518762,0.191049,-0.563709,0.498810,G
-0.472417,-0.695733,0.070005,-0.520466,K
-0.002107,-0.430537,-0.179948,1.579631,F
0.976231,1.930811,-0.404215,0.192933,X
-0.382197,-0.901265,-0.046778,0.364488,L
0.074311,1.216822,-0.676337,0.233002,J
0.292261,-0.873422,-1.599078,-0.432871,A
-1.384845,1.077236,-0.415784,0.193147,T
-0.584536,-1.076025,-0.458005,0.040265,K
-0.239981,0.287428,-0.779978,-0.298330,V
1.463733,0.553805,1.572683,0.055793,G
0.540860,0.994627,-1.044118,0.125474,X
0.921519,0.402189,1.849118,-0.142146,N
-1.012724,0.844919,0.560454,-0.335571,F
-0.790098,0.882192,1.047405,0.158229,T
0.706053,-1.859612,-1.260785,-1.426013,N
-0.376732,1.217121,-1.260033,1.626492,H
-0.822768,-0.663891,-0.168946,-0.493017,E
-0.838743,0.436613,-0.602844,0.022772,Z
0.367998,0.179945,-0.850477,0.241990,D
0.113086,-0.281349,-1.107547,0.973328,A
0.142482,0.913463,-0.983582,1.741612,X
-0.213926,-1.029151,-0.532458,-0.429646,Y
0.047800,-0.873969,-0.478484,1.652275,L
-0.227355,-0.134737,-1.130096,0.160602,H
-0.081441,0.536914,-0.586583,0.380381,F
0.051152,-0.939176,-0.984002,1.847786,R
-0.587016,1.564305,0.073535,-0.969554,W
0.535973,0.964623,-0.047043,0.542095,T
0.589969,0.279681,0.610070,0.211174,H
0.075332,0.489743,0.560335,0.777623,E
-0.314133,1.999740,0.489256,1.644313,G
-1.247158,-0.169217,0.054687,-1.300243,Z
-1.639231,0.234707,0.022665,1.640201,B
0.782737,-0.858762,0.214085,-0.158624,S
0.177396,0.249832,0.824650,0.309268,T
0.060499,-1.024368,1.875496,0.862147,O
0.138281,-0.025042,0.204621,0.065995,U
0.174408,-0.449829,0.186454,-1.255249,I
0.026002,-1.012028,-0.168646,1.213656,G
0.357291,1.277479,-1.400060,-0.143310,B
-0.614315,0.337932,-1.168107,-0.358249,P
-0.102122,0.449465,0.202538,-0.896147,T
0.536170,-1.044026,-0.392520,-1.226709,Z
-0.106622,0.301595,-0.719834,1.170868,N
-1.722773,-2.037052,1.201478,-0.404685,T
1.424632,-0.782347,-0.523395,0.576584,I
1.029306,-0.448008,-1.121278,-1.471608,D
-0.484469,-0.989841,-0.248215,0.928785,G
1.023623,-0.424509,-0.470658,-0.700686,T
-1.170373,0.508868,-0.787541,0.350691,K
0.393792,-0.246582,1.346400,-0.410155,T
0.449992,0.584630,-1.489607,-2.106907,W
-0.520116,-1.530257,-0.081974,-0.004823,V
-0.507373,-0.569486,0.703319,0.843085,W
0.117409,0.354897,-0.365843,0.529567,D
-0.064881,1.140712,0.477227,-0.442774,D
0.687484,-0.046118,0.788597,-0.383693,V
-2.237136,0.493276,0.079206,-0.180383,R
-0.208918,-1.260549,1.297832,0.864400,P
-0.487585,1.384373,-1.875296,-0.212335,F
-0.177968,-0.216050,-1.565364,1.836089,J
-0.043967,-0.359982,0.037393,-1.573389,V
0.859496,0.306092,-2.198381,0.470855,Y
0.591710,-1.112980,-1.368656,-0.040441,U
-1.600839,-1.132766,1.071217,-0.396044,P
-0.347554,-1.325819,1.405672,0.373375,N
1.306991,0.319352,-0.096454,1.045906,M
-0.799418,-1.139296,1.907371,0.514426,U
-0.440646,0.675354,0.918905,1.471464,C
-1.602619,-0.759324,0.317773,-0.467197,F
0.824535,0.344501,-1.012401,0.348935,D
0.993447,-1.481619,-1.019758,0.017264,X
-0.550837,-0.134022,0.708610,0.702429,C
-0.574047,0.211823,0.400922,-0.600405,R
1.498340,-2.232332,-0.780966,-0.955959,G
0.910371,0.991407,-1.153811,-1.050438,F
1.059202,-0.723504,0.091793,-0.690971,R
-0.224068,-1.285923,-0.629077,-0.760311,M
-1.261958,-0.493258,-0.473757,0.839484,D
0.657590,0.405762,-1.876793,1.203199,A
0.807395,-0.957772,1.567181,-2.014935,X
-1.154539,-1.043060,-1.144624,-0.317572,B
0.039564,0.865705,1.288876,-1.102728,I
-2.353106,0.427985,0.669914,1.034718,A
0.006064,-0.637315,-1.769219,-0.906495,O
0.250501,-1.056352,-1.457638,0.638644,I
0.475276,1.769338,-1.316431,0.707836,V
-1.071493,1.043768,-0.422968,0.909729,I
-0.439612,1.640017,-0.499495,-0.844166,B
0.822406,0.725607,-0.501087,0.343548,K
-0.259662,1.040039,-0.099710,1.208611,R
-0.611710,-0.427974,-0.953681,2.161579,Z
1.033827,-0.455485,-1.854046,1.690824,E
1.262261,-0.684569,-0.944119,-0.398147,A
-2.118253,-0.332793,1.039823,-0.139042,G
-0.795989,0.068376,2.950104,-0.619093,A
-0.393186,0.139137,0.244670,0.072629,X
-1.136824,1.106207,1.480538,0.404565,W
-0.602895,-0.543930,-0.395585,-0.224566,S
2.804765,-0.254830,-1.014843,1.296533,N
0.400719,-0.482684,0.900180,0.938579,C
-0.238398,0.446237,0.938163,-0.324521,N
0.183630,-0.344836,0.060701,-0.888106,Q
0.257924,-1.084408,0.955047,1.261386,J
-0.117473,-0.831875,0.742748,0.154439,P
-0.113903,0.693420,1.581195,0.098946,U
-0.252491,-0.937526,0.153360,-0.228207,I
-0.647087,0.961459,-0.953578,0.283997,H
-0.277573,0.852176,0.799184,-0.341919,A
-0.323005,-0.488271,1.024025,0.481085,C
-1.622070,-0.212998,0.003379,0.368993,Z
0.752163,2.262728,1.434748,0.012752,H
0.566811,0.410612,-0.696424,0.532833,O
-0.378489,0.502769,-0.295950,-0.208396,G
0.710732,1.296339,0.336288,0.167900,X
0.501266,0.171307,2.114695,-0.231124,Z
-1.308230,-0.519845,-0.673295,1.262910,Y
-0.482337,-2.372631,-0.194527,1.584869,A
-2.062214,0.047562,-0.993111,-1.009315,C
-0.656241,0.838095,0.384572,0.563896,U
-0.969862,0.482521,1.809946,-1.469386,L
-0.440119,-0.799616,-0.892935,-0.741964,U
-1.654793,0.726499,-0.956930,0.634186,D
0.913000,0.520000,2.238463,0.417271,W
0.215269,0.503951,-1.894755,-0.452722,Z
0.417515,-0.191707,0.864313,-1.367661,U
0.785048,-0.166846,1.165889,-1.108276,B
0.708440,0.688882,0.893664,-1.290212,O
2.702412,-0.169160,-3.322360,-0.430624,V
-1.952104,-1.645927,-0.549517,-0.248079,B
-0.603870,-0.986651,-0.824242,0.762493,Q
2.134197,0.184785,0.442474,-1.085828,E
-1.159735,-0.327987,0.128209,-0.262773,H
1.321054,-0.403727,0.556858,-0.384523,A
-0.829719,-0.216452,-0.694458,-0.957990,T
-0.453960,-0.264125,0.714062,0.579026,G
-0.806616,1.102833,1.193095,-1.091276,P
0.651823,0.938372,0.741594,0.164687,T
-0.431137,-0.250143,0.713960,0.446066,N
1.822640,0.209523,1.846877,-0.863614,I
0.986945,2.100179,-0.723617,0.869967,H
-1.613343,-0.756695,1.486543,-1.836997,M
-0.489676,-0.759601,-2.285021,0.239644,X
0.784425,0.560579,0.045303,-0.214998,Y
-1.954755,0.027185,0.272390,-2.133856,O
-0.754330,-1.572051,-0.453977,0.032548,H
0.593898,0.231923,-0.552627,-0.861049,C
-0.029520,-0.660242,0.322703,-1.591383,Y
-1.187544,-0.114164,-1.345977,1.047481,E
0.759898,0.426619,-1.050536,-0.779504,H
-0.440846,0.311205,-0.225427,-0.908966,K
-1.366767,0.937779,-1.214440,1.654664,J
0.008200,-0.874051,1.309571,-0.716783,L
-0.323185,-0.854892,-0.185823,0.520634,N
-1.205288,0.541293,1.146909,1.424019,X
0.683228,-0.844848,-0.004602,-0.321886,R
0.560701,-0.536494,-2.654391,-1.059311,L
-0.904967,-0.586114,-1.533547,-0.978156,V
1.298278,-0.045841,-1.988520,-0.174759,R
-0.197108,1.665427,-0.585578,-0.318478,S
-0.129505,-0.021131,-0.884298,-0.350831,J
-0.894140,-0.435446,1.886182,-0.148251,S
-0.355021,-1.782905,-0.088339,0.120328,E
-1.413863,-0.462988,0.762765,0.587183,F
1.425128,0.232496,-1.517352,0.287039,T
1.016479,1.091322,-0.651890,-0.730780,J
-0.285242,0.355543,0.193163,0.418005,N
-1.802846,-0.474315,-0.545295,0.361658,N
0.790674,-0.274594,-0.047034,0.466238,Z
-0.458066,1.571236,-0.019974,1.115674,N
1.766989,0.214591,-1.078235,-0.420874,L
-0.228806,-0.024909,-2.149185,-0.353156,R
0.334587,0.747012,0.451715,-0.651514,Q
-0.257991,0.708710,-0.389029,-0.707225,Y
0.666082,1.097218,-0.359378,1.828460,T
1.058824,0.367867,1.314637,-0.996969,O
0.330104,-1.291161,-0.217918,-1.405633,T
-1.032974,0.145953,-1.150306,-2.038965,P
0.293960,-0.005233,1.291203,-1.485565,X
-1.543675,1.536141,-0.014130,-0.044321,H
0.730470,0.951541,0.302743,-1.452236,I
0.975258,-0.258285,-0.972569,0.107085,P
0.176448,0.490248,0.772536,0.626093,Q
-0.970157,-0.829642,0.642554,0.801451,J
0.287895,1.971142,1.523759,0.102843,J
-0.504895,0.950603,-1.496890,-1.595684,C
1.099040,-1.083940,-0.190599,0.145152,E
-0.818693,0.429490,1.538120,-0.849752,E
1.484817,-0.626021,-0.911610,-0.625507,P
2.151173,0.153062,-0.787163,1.765780,R
-0.296427,0.598965,-0.239300,-1.229851,P
-0.038012,0.828091,1.137811,0.468447,M
0.248757,0.188636,0.237347,-0.711874,Z
1.284768,-2.246913,-0.493654,-2.127289,P
-0.386284,1.110029,-0.194675,-1.887672,O
1.032437,-0.749594,-1.224324,-0.232802,Y
0.923079,-0.594226,0.013784,0.163824,Z
0.551255,0.059626,0.299618,0.222171,G
0.309283,-0.070364,-1.653925,1.422945,S
-1.185423,-0.701990,1.012220,-1.043822,Y
1.678897,0.068142,0.373103,0.706223,K
2.018844,0.278301,1.824730,0.301089,M
0.611689,-1.284360,1.011759,-0.179443,K
-1.780796,0.181217,-0.648125,-0.723965,U
-0.918804,-2.094937,-0.142252,-0.435712,K
2.415373,-0.902134,-0.593621,0.262913,S
-0.458737,0.228954,-2.300215,-1.564989,A
-0.051490,-0.716277,1.302033,-1.426861,S
1.254137,-0.357935,-0.699767,0.486110,G
1.117638,0.835702,0.141177,-0.698849,I
2.705748,0.398332,-1.087137,0.165981,B
-0.372615,0.210404,-1.259474,0.880529,E
-1.608879,1.884667,-0.163008,0.066617,N
0.544833,-0.493142,0.033083,0.958579,J
-1.924412,-1.302484,0.223501,1.400350,T
0.592725,0.013968,-0.703863,-1.127511,Z
-1.652660,0.095161,2.329762,-1.060230,N
1.686174,0.563928,-0.389071,-2.163361,L
-0.334192,1.349913,-1.667218,-0.376489,T
-0.660757,-0.557437,0.241616,0.710131,W
0.793641,-0.467919,0.489512,1.291610,A
1.459854,-1.601123,0.469646,-0.883881,Q
-0.775348,-0.786946,-0.009421,-0.262898,N
0.272165,-0.706052,-1.033167,-1.176041,O
-1.641025,-0.255467,-0.853302,0.158188,Z
0.069405,0.885055,-0.470929,0.377805,D
-0.332077,-1.284594,0.806340,0.238830,T
-0.077607,0.556031,1.049113,0.271609,C
0.979307,-0.560529,-0.376513,0.687881,L
0.349493,-1.718198,1.901636,1.328538,O
0.916907,0.176621,1.066129,1.536008,D
-0.635507,1.708161,-1.458923,-0.729715,E
0.368599,1.352598,0.948401,-1.474879,U
-0.474704,0.617371,0.456186,-0.515516,H
-0.856315,0.937699,0.138177,-0.819505,L
1.325766,-0.887252,-1.058415,1.017755,S
-0.058809,-0.854342,-1.771314,0.155174,O
1.701444,0.624658,1.247618,-0.544408,F
-0.596732,1.264692,-1.052653,1.193029,Z
-0.884899,0.815098,0.148413,-0.761400,I
-0.296910,0.701538,0.384790,-0.240169,P
-2.160285,-1.227895,0.716607,-1.331235,Y
-1.764566,-0.246489,-0.909524,-0.236325,E
-1.252175,0.469299,-0.359905,-3.471056,D
-0.672990,0.019260,2.257714,0.259225,P
-0.606165,-0.651431,1.449343,-1.043692,K
-1.328335,0.221614,1.001843,0.863533,O
-0.762113,-1.425279,0.133104,-0.584891,X
-0.327045,-0.158732,0.527654,0.184148,L
0.121994,0.182661,-0.515258,-0.200439,T
0.402719,-1.640872,-0.671303,1.483276,N
-0.509011,0.689258,0.507166,-0.720263,T
-1.349142,-1.065078,-1.530727,0.430566,O
0.937610,-0.106974,1.386014,-0.255980,F
-1.752119,-2.587150,-0.893888,1.213687,W
-0.607515,-0.358632,-0.037054,2.400532,K
-0.498441,0.653179,0.042296,-0.195574,P
0.546749,0.804216,0.252605,-1.791257,N
0.459096,-1.114891,-0.032696,-0.639690,B
0.898904,-0.514733,0.720383,0.575527,G
0.181998,2.392875,-0.096985,0.786435,G
0.049586,0.101923,-0.236057,0.983816,O
-0.453536,-1.168764,-0.582630,-0.971632,E
1.497604,-1.603091,-0.497108,0.912615,U
-1.619439,0.531748,-0.386450,1.714712,U
-1.266824,-0.885106,-0.328277,0.009975,D
-0.360062,-0.069120,0.371668,0.651155,P
-1.021404,0.397950,-1.358385,-0.208091,R
-0.380539,-0.753766,0.668353,0.130388,K
0.051938,-0.000267,-0.163227,-1.248267,C
0.862149,1.428379,-1.221698,-1.142554,G
-0.384323,-0.660970,0.311658,-0.027784,F
1.010674,-0.947225,-0.641295,-1.466352,C
0.214720,1.179644,-1.205078,-0.786152,L
1.606778,-0.199016,0.122736,-0.465040,S
0.024008,0.815909,-1.192479,-0.321696,R
0.825655,-0.182570,1.361146,-0.154099,D
-2.616491,-1.014631,1.189298,-0.425170,G
-1.732704,-1.175735,-0.426929,-1.058786,V
1.437378,0.333158,0.095001,0.715206,N
-0.812662,0.039263,1.297550,-1.191259,B
-0.394208,0.759020,0.123570,1.111283,Q
0.463362,0.664873,1.827176,-0.056607,R
-1.097800,0.562864,-2.005640,-1.384249,Q
-0.083499,-0.095682,-0.261397,0.445963,C
-0.426174,-0.691982,-1.323960,-0.493229,X
0.225988,-0.503403,1.702017,-0.844107,Z
-0.546501,0.111519,0.025641,-0.088881,N
-1.743429,-1.988893,-0.662527,0.876839,L
-1.901456,0.842943,0.427184,-0.899016,L
0.851653,-1.116046,0.553398,-0.007231,O
-0.290370,0.470685,-0.061253,2.069240,Y
0.584255,0.508359,1.161946,0.247363,V
-0.363941,0.409149,-0.125254,-0.988072,X
-1.443518,1.078618,-1.599046,0.490828,G
-1.651822,-1.508981,1.934087,-0.703996,W
0.038994,-0.066769,0.601450,-2.513566,E
1.712553,-0.198029,1.119207,-0.333364,O
2.704286,0.336003,-1.101236,-0.799579,W
0.481612,1.017204,0.527734,-0.365949,W
2.232530,0.209921,1.453910,1.586004,T
-0.636090,-0.896147,-0.256354,-1.203255,B
-0.669510,-0.355540,0.562973,-0.529652,Y
0.238688,0.125536,1.427256,-0.400063,I
-0.152934,0.151021,1.343479,1.247027,E
0.017252,1.133308,0.321759,0.335786,Q
-0.057697,0.701869,-1.307888,-0.114013,N
0.552388,-0.165800,-0.094025,-0.309197,X
0.089566,-0.045366,-1.210549,1.370155,Q
1.577800,0.169669,-0.372843,1.093587,B
-0.023599,1.060563,-1.214601,-1.042919,D
-1.218965,0.633790,-0.063601,-0.238007,I
-0.467334,-0.332135,-1.868257,-0.171532,C
0.119472,0.406709,-0.196468,0.216368,E
0.196862,-0.596701,-0.219421,-0.929799,J
2.132135,1.273692,1.169467,0.850334,G
-0.757169,-0.509240,1.896001,-0.086872,Z
1.313175,0.010659,0.713773,0.061216,S
-1.203756,-1.757790,-1.476840,-0.760557,V
0.196652,-1.020324,0.235774,-0.283523,Z
0.335846,1.388265,0.154357,1.270825,V
0.394421,0.988782,-0.375015,-0.689919,Q
-0.131872,-2.241698,0.426392,-0.311627,Q
2.085627,0.617362,-0.441123,-0.584134,H
0.718282,1.015305,-0.632683,-0.334863,N
-2.496021,-2.790064,0.962140,0.581378,Z
0.419987,1.371158,1.371699,-1.244848,X
1.357109,-0.317251,-0.637754,-0.620717,H
-0.208759,-0.378447,-0.513362,-2.361945,O
0.686286,1.320909,0.589408,-0.040776,B
-0.624849,0.606183,-0.340097,1.279898,X
-1.356397,-1.352554,-1.081424,1.063899,W
-0.284862,2.053355,0.963982,0.517009,N
-0.617866,-0.927405,-0.865782,-0.233517,Y
1.299913,-0.074253,-0.277767,1.153714,G
-1.600973,-0.659133,-0.809755,-1.395112,O
0.587488,0.275998,-0.511197,1.436325,X
-1.011772,1.933749,0.520870,0.249564,M
-0.273739,-0.869227,0.541955,-1.404051,B
-0.285897,-0.331975,-0.798073,1.301931,Q
1.389598,0.132593,0.428971,-0.529351,N
-1.088900,-0.993220,0.018316,-0.454239,F
0.213685,-0.543170,-1.427215,0.623093,Q
1.993023,0.821232,-0.866677,-0.274247,S
1.296874,1.255570,-0.024953,-1.605127,A
0.112179,-0.278392,0.398889,-0.086534,D
-1.114784,0.038148,0.838869,1.392820,H
1.509856,1.902698,-0.372180,0.088146,E
0.909262,0.447002,1.523360,0.055169,I
0.627573,1.143035,1.624122,0.292715,F
-0.911916,1.090918,-1.091861,-0.801888,O
0.243496,1.841172,0.374755,0.989250,C
-0.756720,0.148982,0.604389,0.195234,C
0.727110,-0.664838,-1.371562,1.238884,J
-1.190043,-0.669199,-0.073104,-1.444511,L
1.609222,-2.427478,-0.342786,0.137786,Y
-0.104640,0.067688,1.879873,1.587034,A
-0.893204,-0.756687,0.913272,-0.664808,B
-1.061723,0.126519,-0.123315,-0.067095,Q
1.642807,-1.577551,-0.434779,-1.087354,I
0.585090,-0.286245,-0.959333,0.445765,Y
0.513815,-1.011439,-0.145002,0.845916,X
0.313618,-1.155411,-0.779897,0.395384,E
0.850742,0.259523,-0.569520,-1.228548,S
-0.723601,1.008337,0.932102,-0.740730,M
0.721229,-0.209939,0.777186,0.348002,F
-0.072515,-0.441680,0.711532,0.452426,Q
0.348865,0.854142,0.253195,1.613698,O
0.076666,-0.844980,-1.265109,0.371523,P
-0.350569,-0.187554,0.430454,-1.000663,R
0.352874,2.925847,-0.314778,-0.726987,D
-0.025184,0.269512,2.175178,-0.132656,D
-0.516956,-0.056695,0.213592,1.786309,Y
0.688517,-0.444123,-0.504515,-0.241506,E
-0.667191,1.002715,-1.356562,2.090880,I
-1.193555,1.797547,0.787663,0.669598,J
-0.108286,-0.115780,0.559145,0.289180,I
-0.095388,1.485916,0.091604,0.143480,X
-0.929391,-0.130639,-2.104957,0.798704,C
0.683168,-0.354519,0.720290,0.389400,L
0.482184,0.362798,0.092464,0.519941,D
-0.897070,0.943975,-0.585756,-0.312194,R
2.043121,0.163696,-1.014972,-1.214084,K
-0.350374,0.364287,-0.253123,1.375921,G
1.494916,-0.936093,0.638668,0.377973,P
0.988669,-0.921008,0.066166,0.316934,G
0.048373,0.034027,-0.671890,-1.668617,R
-0.151435,2.198183,0.562836,-0.168022,Y
0.481469,0.021300,-0.476489,0.071718,E
1.340752,-1.429571,0.852878,0.055543,C
-1.231342,0.368092,-0.355235,-0.625432,F
1.152126,0.218401,0.057640,-0.816813,V
-0.285577,0.907977,2.419039,-1.282560,Q
-0.646631,-0.313559,-0.465084,-0.821013,I
-0.571502,-1.419332,-1.298731,0.776445,O
0.920596,-0.936036,1.421172,-0.325499,T
-0.442314,-0.667790,0.122663,0.574972,R
-0.737556,0.539450,0.809637,-1.164190,C
-1.511358,2.110227,-0.629002,-2.095142,X
-0.133374,0.434219,0.446950,-0.613007,Y
-1.593827,-0.315062,-1.638970,0.821603,Q
